4023;Netherlands;;;;;1;2;1;2;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;2;1;;;;;;;;1;;1;1;;;;;;;;;1;;;;;;;;;;;;;;
3911;Netherlands Antilles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4044;New Caledonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4039;New Zealand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;
3912;Nicaragua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;2;2;;;1;;3;2;1;4;1;;4;4;2;2;3;2;1;1;;;;;;;;;;;
3847;Niger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3848;Nigeria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;;;;;;;1;2;;1;;1;;1;;;;1;;1;;;;;;;;1;;;;;;;;
4058;Niue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4053;Northern Mariana Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3990;Norway;3;1;5;4;4;3;10;13;17;21;13;21;25;24;22;11;4;9;7;4;4;2;7;4;7;5;5;13;7;4;4;7;6;10;9;5;9;7;7;10;5;7;5;3;2;3;2;1;;;1;2;;1;;;;;1;;;;;;;;;;;;;;;;
3944;Oman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3962;Pakistan;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;1;;5;6;1;5;4;3;6;18;23;23;25;7;8;4;12;10;9;10;4;1;7;3;6;3;2;3;4;5;4;4;1;1;;1;;1;;;;;;;;;
4054;Palau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
3913;Panama;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;1;;;;2;1;3;1;;2;2;4;5;;;;;;;;1;;;;1;1;;;;;;;2;;;;1;;
4045;Papua New Guinea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3928;Paraguay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;1;1;;;1;;;;;;;;;;;;;;
3929;Peru;;;;;;;;;;;;;;;1;;;1;;;;;;;;;2;1;1;1;;;4;1;5;3;7;7;11;13;16;19;12;19;15;26;24;31;23;33;6;8;7;11;13;11;14;12;6;3;2;;;;;1;;;;;;;;;
3970;Philippines;;;;;;;;;;;;;;;;;;;;;1;;;1;1;;;;;;;;1;2;2;5;7;9;8;12;14;19;12;14;5;9;13;11;5;3;15;11;9;10;12;10;13;9;14;10;14;13;6;12;4;2;1;;7;11;12;6;5;;7
4032;Poland;1;;1;1;2;2;2;1;4;;5;6;6;1;3;3;1;2;2;6;6;5;3;7;8;9;8;12;7;14;13;10;10;20;19;29;23;19;11;25;18;19;21;28;21;30;26;24;34;42;62;60;81;78;93;108;100;124;106;96;57;63;45;26;24;12;9;;11;11;6;;1;;
4008;Portugal;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;2;1;;1;2;;3;;1;1;3;4;4;2;1;1;3;2;7;6;2;8;9;7;8;11;9;7;3;2;;1;;;1;;;;;;;;;;
3914;Puerto Rico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3945;Qatar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3978;Republic of Korea (South Korea);;;;;1;;;;;;;;;;1;;;1;1;;1;1;2;3;2;3;5;12;17;17;21;50;62;106;172;275;261;381;438;533;622;453;497;178;219;269;231;191;289;260;268;204;243;263;345;277;158;75;56;87;85;73;100;118;129;71;108;37;41;31;25;26;15;13;19
3856;Republic of The Congo (Brazzaville);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;1;;;;;;;1;1;;;;;;;;;;;;;;
4000;Republika Srpska;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3879;Réunion ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4033;Romania;;;;;;;;;;;;;1;;1;1;;1;;;;;1;1;;;1;;;;;2;;;1;2;1;5;3;1;1;2;5;4;2;3;1;1;4;;2;4;4;1;8;15;15;26;35;53;51;42;36;27;19;10;3;;;;;;;;
4034;Russian Federation;1;;;;;;4;;;;;;;;;;;;;;;;1;;1;;2;;1;;;;2;;2;;;;;2;;3;1;3;2;3;3;4;4;;6;3;8;9;15;17;32;42;41;54;34;38;39;35;29;45;26;;;;;;;;
3862;Rwanda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;
3915;Saint Kitts & Nevis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3916;Saint Lucia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;
3887;Saint Pierre and Miquelon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3917;Saint Vincent & Grenadines;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4059;Samoa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
4009;San Marino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3860;Sao Tome e Principe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;1;;;;;;;;;;;;;
3946;Saudi Arabia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11569;Scotland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3849;Senegal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;1;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;
4010;Serbia;;;1;;;;1;;;;;;;;;;;1;3;1;;3;8;3;5;3;1;1;4;7;7;9;1;4;6;6;12;24;40;29;16;12;8;13;5;10;4;5;7;2;11;6;8;5;16;7;9;2;6;4;2;7;1;;1;;;;17;14;15;13;7;4;12
3873;Seychelles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3850;Sierra Leone;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;2;1;1;;;;;;;;;;;;;;;;;;;
3971;Singapore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;
4035;Slovakia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;;;1;2;;;;;;;;;;
4011;Slovenia;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
4046;Solomon Island;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3867;Somalia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;3;5;;1;5;2;6;2;3;1;;;2;;;1;;;;;;;;;;;;;
3883;South Africa;;;;;;;;;;;;;;1;;;;;;;;1;;1;;;;;;1;;1;;1;;;1;1;1;;;;;;;;;;;;1;;;;;;1;;;;;;1;;;;;;29;21;27;15;24;11;20
3934;South Georgia and the South Sandwich Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4012;Spain;;;;;;;;;;;;;;;1;;2;1;;;1;2;1;1;1;1;3;1;;2;1;4;1;3;;1;2;1;2;1;;1;;3;1;1;;1;;2;;1;1;;1;;;;;;;;;;;;;;;;;;;;
3963;Sri Lanka;;;;;;;;;;;;;;;;1;;;1;;;;;;1;2;1;2;;1;1;3;2;3;3;2;4;6;13;20;32;66;93;118;161;138;185;194;336;272;222;284;303;270;252;145;23;26;87;113;36;24;13;4;1;;1;;;;;;;;
3833;Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;1;;2;;1;;;;;;;;;;;;;;;;;;;;
3930;Suriname;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
3884;Swaziland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
3991;Sweden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4024;Switzerland;;;;;;;;;;1;;;;1;;1;;;;;;;;;;;;1;1;2;1;3;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3947;Syria;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;1;;;;;;;;;;;1;;;2;1;2;;1;;;;;;1;;;;;;;;;;;;;;
3979;Taiwan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;3;;2;;;1;5;2;3;3;5;12;8;9;6;4;7;16;8;1;2;2;6;3;1;3;1;3;5;;48;47;44;30;42;29;21
3954;Tajikistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3874;Tanzania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;;;2;1;1;;;1;;;;1;1;;1;;;;2;1;1;3;4;1;1;1;1;1;1;;;;;;;;;;;;;
3972;Thailand;;;;;;;;;;;;;;;1;;;;;;;1;;;1;;;;1;2;1;4;2;6;2;6;11;11;25;40;45;70;116;254;458;138;44;41;23;11;26;39;27;32;38;36;25;29;41;36;22;20;18;11;9;2;;;7;11;8;15;12;3;9
3840;The Gambia;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;;;;;2;;;1;;;1;1;5;;1;2;2;4;2;2;1;1;2;3;1;1;;2;1;;;;;;;1;;;;;;;;;
3973;Timor-Leste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3851;Togo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
4060;Tokelau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4061;Tonga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;;;;;;;;;;
3918;Trinidad & Tobago;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;1;4;3;2;4;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
3834;Tunisia;;;;;;;;;;;;;;;;;;;;1;1;;3;;;;;;2;;;1;;1;;;1;;;1;;;2;3;;1;1;1;2;2;1;2;1;1;1;;;1;2;1;;2;;1;;;;;;;;;;;
4027;Turkey;;;;;;;;;;;;;;;;;;;;;1;;;2;2;;;1;;3;1;1;1;1;3;;1;4;2;2;2;1;1;;;2;;4;4;2;4;1;1;;1;3;;3;1;1;1;;;3;;1;;;;;;;;;
3955;Turkmenistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3919;Turks and Caicos Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4062;Tuvalu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3875;Uganda;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;2;;;2;1;1;;;1;;;2;;1;;1;1;2;2;3;3;3;1;;1;;2;1;;;;;;;;;;;;;;;
4036;Ukraine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;2;2;2;2;3;1;;3;10;7;2;;;;;;;;
11572;Ulster;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3948;United Arab Emirates;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
3992;United Kingdom;;;;1;;1;;2;;;;1;1;1;;1;2;3;;3;1;5;;;1;;4;2;3;2;3;3;2;6;3;3;2;4;4;5;9;5;7;4;2;1;2;;1;3;1;1;1;3;2;;;1;;;1;;;;;;;;;;;;;;
3805;United States of America;3;3;1;3;1;;1;;;1;;;;;4;;1;3;2;1;4;1;4;1;1;;1;2;6;4;4;3;6;2;3;1;11;9;11;8;5;2;4;;2;1;2;6;2;2;5;1;2;3;3;1;3;1;3;;1;2;;2;1;4;2;;;;;;;;
3931;Uruguay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;;3;;;;;;;;;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;;;
3956;Uzbekistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4047;Vanuatu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3932;Venezuela;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;1;;1;2;;;;;1;;;;;;;;;;1;;;;;;;;;;;
3974;Vietnam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;2;8;5;22;5;2;1;1;;2;6;4;4;3;7;7;4;12;13;45;103;125;102;147;116;89;160;163;41;15;11;10;6;2;2;5
3920;Virgin Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11571;Wales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4063;Wallis and Futuna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3835;Western Sahara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3949;Yemen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3876;Zambia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;2;2;1;;1;;1;;;;;;;;;1;;;;1;;;;1;;
3877;Zimbabwe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;2;;5;;;5;3;;1;;;;1;;;1;;;;;1;;1;;;;;;;;;;
4130;Sint Maarten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4093;South Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4073;Antigua and Barbuda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4082;Palestine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
